z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsc
0	378.169	32094	0.00023847	0.00020397	0.29482	1.1184	0.017929	0	1194.8	0.015209	4.25E-11	8.11E-05	0	9.58E-15	0.00070607	471.69	0.0063345	0	621.69	1.96E-07	5.25E-06	0.032071	0.0014623	113.0064103	6.2932	6.84E-06	940.02	0.15014	0.0010024	1.2103	0	0.51792	0	0	0.063825	388.713	450.25
0.1	377.828	32001	0.00023917	0.00020569	0.16502	0.61282	0.054527	2.22E-11	1168	0.015197	0.13478	0.00032876	3.90E-09	2.68E-11	0.0017836	471.46	0.0063342	0.00078137	621.74	3.00E-06	1.74E-05	0.031549	0.014616	113.0128205	6.2932	1.36E-05	936.34	0.18193	0.0028865	1.7865	3.4585e-323	0.51738	1.29E-14	5.4347e-323	0.06383	388.726	450.25
0.2	377.729	31995	0.00023988	0.00020746	0.053166	0.16789	0.087469	4.17E-11	1140.7	0.015145	0.2714	0.00057636	7.92E-09	5.70E-11	0.0023812	471.08	0.0063323	0.0013112	621.88	4.23E-05	6.18E-05	0.031029	0.02747	113.0320513	6.2932	1.77E-05	932.61	0.21107	0.0036209	2.2455	7.411e-323	0.51873	5.47E-14	1.0375e-322	0.063845	388.752	450.25
0.3	377.751	32032	0.00024059	0.00020924	0.014778	0.045994	0.10784	5.54E-11	1113.3	0.015015	0.40894	0.00082387	1.21E-08	1.06E-10	0.0026698	470.6	0.006329	0.0016383	622.06	0.00026176	0.000144	0.030514	0.039983	113.0576923	6.2932	1.99E-05	928.84	0.21968	0.0036943	2.5617	1.1364e-322	0.52062	2.19E-13	1.6304e-322	0.063869	388.817	450.25
0.4	377.894	32108	0.00024131	0.00021104	0.0041075	0.0126	0.12092	6.42E-11	1086.2	0.014789	0.54612	0.0010713	1.66E-08	1.64E-10	0.0028183	470	0.0063243	0.0018404	622.27	0.00079031	0.00025108	0.030003	0.052213	113.0897436	6.2932	2.15E-05	925.02	0.22752	0.003668	2.7656	1.5316e-322	0.52302	6.19E-13	2.2233e-322	0.063903	388.882	450.25
0.5	378.103	32215	0.00024202	0.00021284	0.0011417	0.003452	0.12845	6.97E-11	1059.6	0.014492	0.68214	0.0013188	2.13E-08	2.33E-10	0.0028979	469.28	0.0063182	0.0019654	622.5	0.0015801	0.00037056	0.029497	0.064182	113.1282051	6.2932	2.28E-05	921.16	0.23249	0.0035987	2.8815	1.9763e-322	0.52567	1.28E-12	2.7668e-322	0.063945	388.986	450.25
0.6	378.356	32334	0.00024273	0.00021463	0.00031734	0.00094571	0.13236	7.30E-11	1033.5	0.014159	0.8165	0.0015664	2.63E-08	3.08E-10	0.0029558	468.48	0.0063112	0.0020428	622.73	0.0025177	0.00049551	0.028997	0.075892	113.1666667	6.2932	2.39E-05	917.26	0.23788	0.0035064	2.9404	2.4209e-322	0.52807	2.19E-12	3.3102e-322	0.063996	389.09	450.25
0.7	378.609	32454	0.00024344	0.00021639	8.82E-05	0.00025909	0.13455	7.50E-11	1008.1	0.013815	0.9489	0.001814	3.16E-08	3.80E-10	0.003017	467.63	0.0063035	0.0020909	622.98	0.0035238	0.00062289	0.0285	0.087348	113.2051282	6.2932	2.48E-05	913.31	0.24537	0.0034083	2.972	2.915e-322	0.52996	3.24E-12	3.8537e-322	0.064056	389.233	450.25
0.8	378.851	32573	0.00024414	0.00021812	2.45E-05	7.10E-05	0.13614	7.63E-11	983.27	0.01347	1.0792	0.0020617	3.72E-08	4.45E-10	0.0030877	466.73	0.0062953	0.0021208	623.22	0.0045599	0.00075151	0.028009	0.098552	113.25	6.2932	2.57E-05	909.32	0.25427	0.0033151	2.9935	3.3102e-322	0.53127	4.35E-12	4.3972e-322	0.064125	389.389	450.25
0.9	379.082	32688	0.00024484	0.00021982	6.81E-06	1.94E-05	0.13753	7.72E-11	959.05	0.013129	1.2075	0.0023096	4.32E-08	5.06E-10	0.003167	465.77	0.0062866	0.0021397	623.47	0.0056102	0.0008809	0.027521	0.10951	113.3012821	6.2932	2.66E-05	905.29	0.26364	0.0032307	3.0119	3.7549e-322	0.53205	5.49E-12	4.9407e-322	0.064201	389.571	450.25
1	379.302	32799	0.00024553	0.00022148	1.89E-06	5.33E-06	0.13886	7.80E-11	935.4	0.012793	1.3337	0.0025576	4.95E-08	5.66E-10	0.0032528	464.78	0.0062775	0.0021516	623.72	0.0066686	0.0010109	0.027038	0.12022	113.3589744	6.2932	2.74E-05	901.22	0.27301	0.0031556	3.0294	4.1502e-322	0.53236	6.64E-12	5.4347e-322	0.064286	389.779	450.25
1.1	379.5	32907	0.00024622	0.00022312	5.27E-07	1.46E-06	0.14016	7.87E-11	912.31	0.012463	1.4578	0.0028058	5.64E-08	6.26E-10	0.0033435	463.73	0.0062679	0.0021593	623.97	0.0077329	0.0011413	0.026559	0.13068	113.4102564	6.2932	2.81E-05	897.11	0.28218	0.0030892	3.0469	4.5454e-322	0.53226	7.80E-12	5.9288e-322	0.064378	390	450.25
1.2	379.687	33010	0.0002469	0.00022472	1.46E-07	4.00E-07	0.14144	7.95E-11	889.74	0.01214	1.5799	0.0030542	6.37E-08	6.86E-10	0.0034382	462.64	0.0062579	0.0021644	624.22	0.0088018	0.0012721	0.026084	0.14091	113.474359	6.2932	2.88E-05	892.96	0.29111	0.0030302	3.0644	4.9901e-322	0.53182	8.96E-12	6.4723e-322	0.064478	390.247	450.25
1.3	379.863	33111	0.00024758	0.00022629	4.07E-08	1.10E-07	0.1427	8.02E-11	867.67	0.011822	1.6999	0.0033026	7.16E-08	7.47E-10	0.0035362	461.5	0.0062474	0.0021679	624.47	0.0098754	0.0014032	0.025612	0.1509	113.5384615	6.2932	2.95E-05	888.78	0.2998	0.0029777	3.082	5.3853e-322	0.5311	1.01E-11	7.0651e-322	0.064587	390.507	450.25
1.4	380.028	33207	0.00024825	0.00022783	1.13E-08	3.00E-08	0.14394	8.09E-11	846.08	0.011511	1.818	0.0035513	8.01E-08	8.09E-10	0.0036373	460.32	0.0062366	0.0021704	624.72	0.010954	0.0015346	0.025144	0.16065	113.6089744	6.2932	3.02E-05	884.55	0.30825	0.0029306	3.0998	5.7806e-322	0.53017	1.13E-11	7.6086e-322	0.064702	390.806	450.25
1.5	380.171	33300	0.00024892	0.00022933	3.14E-09	8.22E-09	0.14516	8.16E-11	824.94	0.011206	1.934	0.0038002	8.93E-08	8.71E-10	0.0037414	459.09	0.0062253	0.0021722	624.97	0.012037	0.0016663	0.024678	0.17017	113.6794872	6.2932	3.08E-05	880.3	0.31648	0.0028883	3.1178	6.1758e-322	0.52908	1.25E-11	8.2509e-322	0.064825	391.118	450.25
1.6	380.303	33390	0.00024958	0.00023082	8.74E-10	2.25E-09	0.14636	8.22E-11	804.22	0.010907	2.0481	0.0040492	9.93E-08	9.34E-10	0.0038486	457.81	0.0062136	0.0021737	625.22	0.013124	0.0017982	0.024215	0.17946	113.7564103	6.2932	3.14E-05	876.01	0.32452	0.0028502	3.1358	6.5711e-322	0.52788	1.36E-11	8.7944e-322	0.064956	391.443	450.25
1.7	380.424	33477	0.00025024	0.00023227	2.43E-10	6.17E-10	0.14754	8.29E-11	783.92	0.010614	2.1603	0.0042984	1.10E-07	9.98E-10	0.003959	456.48	0.0062015	0.0021749	625.47	0.014216	0.0019303	0.023755	0.18852	113.8397436	6.2932	3.20E-05	871.69	0.33236	0.0028156	3.1538	6.9663e-322	0.52661	1.48E-11	9.3378e-322	0.065093	391.807	450.25
1.8	380.534	33560	0.00025089	0.0002337	6.75E-11	1.69E-10	0.1487	8.35E-11	764	0.010328	2.2704	0.0045478	1.22E-07	1.06E-09	0.0040726	455.11	0.006189	0.002176	625.71	0.015313	0.0020626	0.023298	0.19736	113.9230769	6.2932	3.25E-05	867.35	0.34003	0.0027843	3.1719	7.3616e-322	0.52532	1.60E-11	9.9307e-322	0.065238	392.184	450.25
1.9	380.633	33640	0.00025154	0.00023511	1.88E-11	4.63E-11	0.14984	8.42E-11	744.44	0.010047	2.3787	0.0047975	1.35E-07	1.13E-09	0.0041896	453.69	0.0061762	0.002177	625.96	0.016414	0.0021951	0.022842	0.20597	114.0064103	6.2932	3.30E-05	862.97	0.34752	0.0027557	3.1899	7.7074e-322	0.52403	1.72E-11	1.0524e-321	0.065389	392.574	450.25
2	380.721	33717	0.00025219	0.00023649	5.21E-12	1.27E-11	0.15095	8.48E-11	725.22	0.0097721	2.4851	0.0050473	1.48E-07	1.19E-09	0.0043104	452.22	0.0061629	0.002178	626.21	0.017519	0.0023278	0.022388	0.21436	114.1025641	6.2932	3.35E-05	858.57	0.35486	0.0027297	3.208	8.1027e-322	0.52278	1.84E-11	1.1116e-321	0.065548	393.003	450.25
2.1	380.787	33792	0.00025283	0.00023786	1.45E-12	3.48E-12	0.15204	8.54E-11	706.32	0.009503	2.5896	0.0052973	1.64E-07	1.26E-09	0.004435	450.7	0.0061493	0.0021789	626.45	0.018629	0.0024606	0.021936	0.22254	114.1987179	6.2932	3.40E-05	854.15	0.36205	0.0027059	3.226	8.4979e-322	0.52159	1.96E-11	1.1759e-321	0.065713	393.445	450.25
2.2	380.853	33863	0.00025347	0.0002392	4.03E-13	9.52E-13	0.15312	8.60E-11	687.74	0.0092397	2.6922	0.0055475	1.80E-07	1.33E-09	0.0045638	449.14	0.0061353	0.0021798	626.7	0.019743	0.0025937	0.021485	0.23049	114.2948718	6.2932	3.45E-05	849.7	0.36909	0.0026842	3.2441	8.9426e-322	0.52047	2.09E-11	1.2352e-321	0.065884	393.913	450.24
2.3	380.897	33932	0.00025411	0.00024053	1.12E-13	2.61E-13	0.15417	8.66E-11	669.45	0.008982	2.793	0.005798	1.98E-07	1.39E-09	0.0046969	447.52	0.0061209	0.0021807	626.94	0.020862	0.0027269	0.021036	0.23823	114.3974359	6.2932	3.49E-05	845.24	0.376	0.0026643	3.2621	9.3872e-322	0.51946	2.21E-11	1.2895e-321	0.066063	394.407	450.24
2.4	380.941	33998	0.00025474	0.00024184	3.11E-14	7.15E-14	0.1552	8.72E-11	651.44	0.0087299	2.892	0.0060486	2.17E-07	1.46E-09	0.0048348	445.86	0.0061061	0.0021815	627.19	0.021986	0.0028603	0.020589	0.24576	114.5064103	6.2932	3.54E-05	840.75	0.38278	0.002646	3.28	9.8319e-322	0.51855	2.33E-11	1.3488e-321	0.066247	394.927	450.24
2.5	380.974	34061	0.00025537	0.00024313	8.65E-15	1.96E-14	0.15621	8.78E-11	633.69	0.0084831	2.9891	0.0062995	2.38E-07	1.53E-09	0.0049777	444.15	0.006091	0.0021824	627.43	0.023114	0.0029939	0.020142	0.25307	114.6153846	6.2932	3.58E-05	836.25	0.38944	0.0026293	3.298	1.0178e-321	0.51776	2.46E-11	1.3982e-321	0.066438	395.46	450.24
2.6	380.996	34122	0.000256	0.00024441	2.40E-15	5.36E-15	0.15721	8.83E-11	616.21	0.0082416	3.0845	0.0065505	2.61E-07	1.60E-09	0.0051259	442.39	0.0060755	0.0021832	627.67	0.024248	0.0031277	0.019697	0.26018	114.7307692	6.2933	3.62E-05	831.73	0.39598	0.0026139	3.3159	1.0622e-321	0.5171	2.58E-11	1.4575e-321	0.066635	396.019	450.24
2.7	381.007	34181	0.00025663	0.00024568	6.68E-16	1.47E-15	0.15818	8.89E-11	598.99	0.0080054	3.1781	0.0068018	2.86E-07	1.67E-09	0.0052797	440.58	0.0060596	0.0021841	627.91	0.025387	0.0032618	0.019254	0.26708	114.8525641	6.2933	3.66E-05	827.2	0.4024	0.0025999	3.3337	1.1067e-321	0.51655	2.71E-11	1.5069e-321	0.066837	396.604	450.24
2.8	381.007	34237	0.00025725	0.00024693	1.86E-16	4.03E-16	0.15913	8.94E-11	582.01	0.0077742	3.2699	0.0070533	3.13E-07	1.74E-09	0.0054395	438.73	0.0060433	0.0021849	628.16	0.026531	0.003396	0.018812	0.27377	114.974359	6.2933	3.69E-05	822.66	0.40872	0.002587	3.3515	1.1512e-321	0.51614	2.84E-11	1.5612e-321	0.067046	397.215	450.24
2.9	381.007	34291	0.00025787	0.00024818	5.16E-17	1.10E-16	0.16007	8.99E-11	565.27	0.007548	3.36	0.007305	3.43E-07	1.81E-09	0.0056056	436.82	0.0060267	0.0021858	628.4	0.02768	0.0035305	0.018372	0.28026	115.0961538	6.2933	3.73E-05	818.1	0.41493	0.0025752	3.3693	1.1956e-321	0.51584	2.97E-11	1.6156e-321	0.067261	397.852	450.24
3	380.996	34343	0.00025849	0.00024941	1.44E-17	3.02E-17	0.16099	9.05E-11	548.78	0.0073267	3.4484	0.007557	3.75E-07	1.89E-09	0.0057784	434.86	0.0060096	0.0021866	628.64	0.028835	0.0036653	0.017933	0.28655	115.2307692	6.2933	3.76E-05	813.54	0.42103	0.0025643	3.387	1.2352e-321	0.51567	3.10E-11	1.6749e-321	0.067481	398.502	450.24
3.1	380.974	34393	0.00025911	0.00025063	3.99E-18	8.28E-18	0.16189	9.10E-11	532.54	0.0071102	3.5351	0.0078091	4.10E-07	1.96E-09	0.0059583	432.86	0.0059922	0.0021874	628.88	0.029995	0.0038003	0.017497	0.29264	115.3653846	6.2933	3.80E-05	808.97	0.42704	0.0025544	3.4046	1.2747e-321	0.51561	3.23E-11	1.7342e-321	0.067707	399.191	450.24
3.2	380.941	34442	0.00025973	0.00025185	1.11E-18	2.27E-18	0.16277	9.15E-11	516.53	0.0068985	3.6201	0.0080615	4.48E-07	2.03E-09	0.0061456	430.81	0.0059744	0.0021883	629.11	0.031162	0.0039355	0.017063	0.29853	115.5	6.2933	3.83E-05	804.39	0.43296	0.0025454	3.4222	1.3142e-321	0.51566	3.36E-11	1.7935e-321	0.067938	399.893	450.24
3.3	380.908	34488	0.00026034	0.00025305	3.08E-19	6.21E-19	0.16363	9.19E-11	500.77	0.0066913	3.7034	0.0083141	4.89E-07	2.11E-09	0.0063409	428.7	0.0059561	0.0021891	629.35	0.032334	0.004071	0.016631	0.30422	115.6474359	6.2933	3.86E-05	799.81	0.43878	0.0025371	3.4398	1.3488e-321	0.51582	3.49E-11	1.8478e-321	0.068175	400.621	450.24
3.4	380.875	34533	0.00026095	0.00025425	8.57E-20	1.70E-19	0.16448	9.24E-11	485.25	0.0064887	3.7851	0.0085669	5.33E-07	2.18E-09	0.0065444	426.55	0.0059374	0.0021899	629.59	0.033512	0.0042067	0.016201	0.30973	115.7884615	6.2933	3.89E-05	795.23	0.44452	0.0025296	3.4572	1.3834e-321	0.51606	3.63E-11	1.9022e-321	0.068417	401.375	450.24
3.5	380.831	34576	0.00026156	0.00025544	2.38E-20	4.66E-20	0.16531	9.29E-11	469.98	0.0062906	3.8652	0.00882	5.82E-07	2.26E-09	0.0067566	424.35	0.0059184	0.0021908	629.83	0.034696	0.0043427	0.015775	0.31503	115.9423077	6.2933	3.92E-05	790.65	0.45017	0.0025227	3.4746	1.418e-321	0.5164	3.76E-11	1.9614e-321	0.068664	402.155	450.24
3.6	380.776	34618	0.00026217	0.00025663	6.62E-21	1.28E-20	0.16612	9.33E-11	454.96	0.0060969	3.9437	0.0090732	6.34E-07	2.33E-09	0.006978	422.1	0.0058988	0.0021916	630.06	0.035886	0.004479	0.015352	0.32015	116.0961538	6.2933	3.95E-05	786.06	0.45574	0.0025165	3.492	1.4526e-321	0.51681	3.90E-11	2.0207e-321	0.068917	402.961	450.24
3.7	380.721	34659	0.00026278	0.00025781	1.84E-21	3.50E-21	0.16692	9.38E-11	440.19	0.0059075	4.0206	0.0093267	6.90E-07	2.41E-09	0.0072091	419.79	0.0058788	0.0021924	630.3	0.037082	0.0046156	0.014932	0.32508	116.2564103	6.2933	3.98E-05	781.48	0.46122	0.0025109	3.5093	1.4921e-321	0.51729	4.04E-11	2.0751e-321	0.069174	403.78	450.24
3.8	380.666	34698	0.00026339	0.00025899	5.11E-22	9.59E-22	0.1677	9.42E-11	425.68	0.0057223	4.0959	0.0095804	7.51E-07	2.48E-09	0.0074503	417.44	0.0058584	0.0021932	630.53	0.038284	0.0047525	0.014515	0.32982	116.4166667	6.2933	4.00E-05	776.9	0.46663	0.0025058	3.5265	1.5267e-321	0.51784	4.18E-11	2.1344e-321	0.069436	404.638	450.24
3.9	380.6	34736	0.00026399	0.00026016	1.42E-22	2.63E-22	0.16847	9.47E-11	411.42	0.0055413	4.1697	0.0098343	8.17E-07	2.56E-09	0.0077022	415.04	0.0058375	0.0021941	630.77	0.039493	0.0048896	0.014103	0.33438	116.5833333	6.2933	4.03E-05	772.33	0.47197	0.0025012	3.5437	1.5612e-321	0.51845	4.32E-11	2.1838e-321	0.069703	405.522	450.24
4	380.534	34772	0.00026459	0.00026133	3.95E-23	7.20E-23	0.16922	9.51E-11	397.44	0.0053645	4.242	0.010088	8.88E-07	2.64E-09	0.0079652	412.58	0.0058161	0.0021949	631	0.040708	0.005027	0.013695	0.33876	116.75	6.2933	4.06E-05	767.76	0.47723	0.0024972	3.5607	1.6057e-321	0.5191	4.46E-11	2.2431e-321	0.069975	406.419	450.24
4.1	380.457	34808	0.00026519	0.0002625	1.10E-23	1.97E-23	0.16995	9.55E-11	383.71	0.0051917	4.3127	0.010343	9.64E-07	2.72E-09	0.0082398	410.08	0.0057942	0.0021957	631.23	0.041929	0.0051648	0.013291	0.34295	116.9294872	6.2933	4.08E-05	763.2	0.48241	0.0024936	3.5777	1.6452e-321	0.51979	4.60E-11	2.2974e-321	0.070251	407.355	450.24
4.2	380.38	34843	0.00026579	0.00026366	3.05E-24	5.40E-24	0.17067	9.59E-11	370.26	0.0050228	4.382	0.010597	1.05E-06	2.80E-09	0.0085267	407.52	0.0057718	0.0021965	631.47	0.043156	0.0053028	0.012891	0.34696	117.1025641	6.2933	4.10E-05	758.65	0.48753	0.0024904	3.5947	1.6848e-321	0.52052	4.74E-11	2.3567e-321	0.070532	408.304	450.24
4.3	380.303	34877	0.00026639	0.00026483	8.48E-25	1.48E-24	0.17138	9.63E-11	357.08	0.004858	4.4498	0.010852	1.13E-06	2.88E-09	0.0088263	404.92	0.0057489	0.0021973	631.7	0.04439	0.0054411	0.012497	0.35079	117.2884615	6.2933	4.13E-05	754.11	0.49259	0.0024875	3.6115	1.7193e-321	0.52128	4.89E-11	2.4209e-321	0.070818	409.292	450.24
4.4	380.226	34910	0.00026699	0.00026599	2.36E-25	4.05E-25	0.17207	9.67E-11	344.18	0.004697	4.5161	0.011107	1.23E-06	2.96E-09	0.0091393	402.26	0.0057255	0.0021981	631.93	0.045631	0.0055798	0.012107	0.35445	117.474359	6.2933	4.15E-05	749.58	0.49758	0.0024851	3.6283	1.7539e-321	0.52207	5.03E-11	2.4802e-321	0.071108	410.293	450.24
4.5	380.149	34943	0.00026758	0.00026715	6.55E-26	1.11E-25	0.17274	9.71E-11	331.56	0.0045398	4.581	0.011362	1.33E-06	3.04E-09	0.009466	399.55	0.0057015	0.0021989	632.16	0.046878	0.0057187	0.011723	0.35793	117.6666667	6.2933	4.17E-05	745.06	0.5025	0.002483	3.645	1.7935e-321	0.52287	5.18E-11	2.5346e-321	0.071402	411.333	450.24
4.6	380.061	34975	0.00026817	0.00026831	1.82E-26	3.04E-26	0.17341	9.74E-11	319.21	0.0043864	4.6445	0.011618	1.44E-06	3.12E-09	0.0098072	396.79	0.0056769	0.0021997	632.39	0.048132	0.0058579	0.011345	0.36125	117.8589744	6.2933	4.19E-05	740.56	0.50737	0.0024812	3.6616	1.833e-321	0.52369	5.33E-11	2.5938e-321	0.0717	412.386	450.24
4.7	379.973	35006	0.00026876	0.00026946	5.06E-27	8.33E-27	0.17406	9.78E-11	307.15	0.0042367	4.7066	0.011873	1.55E-06	3.20E-09	0.010163	393.98	0.0056518	0.0022005	632.62	0.049392	0.0059975	0.010972	0.36438	118.0576923	6.2933	4.21E-05	736.07	0.51218	0.0024797	3.6782	1.8626e-321	0.52453	5.48E-11	2.6531e-321	0.072003	413.478	450.24
4.8	379.896	35037	0.00026935	0.00027062	1.41E-27	2.28E-27	0.17469	9.82E-11	295.37	0.0040907	4.7673	0.012129	1.68E-06	3.28E-09	0.010535	391.11	0.0056261	0.0022013	632.85	0.050659	0.0061373	0.010605	0.36735	118.2564103	6.2933	4.23E-05	731.59	0.51693	0.0024785	3.6946	1.9071e-321	0.52537	5.63E-11	2.7075e-321	0.07231	414.583	450.24
4.9	379.808	35067	0.00026994	0.00027178	3.91E-28	6.26E-28	0.17531	9.85E-11	283.88	0.0039484	4.8267	0.012385	1.81E-06	3.36E-09	0.010923	388.2	0.0055997	0.0022021	633.07	0.051932	0.0062775	0.010244	0.37016	118.4615385	6.2933	4.25E-05	727.14	0.52162	0.0024776	3.711	1.9466e-321	0.52621	5.78E-11	2.7618e-321	0.07262	415.727	450.24
5	379.72	35097	0.00027053	0.00027293	1.09E-28	1.71E-28	0.17592	9.89E-11	272.68	0.0038096	4.8847	0.012642	1.95E-06	3.44E-09	0.011327	385.23	0.0055728	0.0022029	633.3	0.053212	0.006418	0.0098896	0.3728	118.6730769	6.2933	4.27E-05	722.69	0.52627	0.0024768	3.7272	1.9861e-321	0.52707	5.93E-11	2.8162e-321	0.072935	416.884	450.24
5.1	379.621	35127	0.00027111	0.00027409	3.02E-29	4.69E-29	0.17652	9.92E-11	261.76	0.0036744	4.9414	0.012898	2.10E-06	3.53E-09	0.011748	382.21	0.0055452	0.0022037	633.53	0.054499	0.0065588	0.0095416	0.37527	118.8846154	6.2933	4.29E-05	718.27	0.53086	0.0024763	3.7434	2.0207e-321	0.52792	6.08E-11	2.8705e-321	0.073253	418.08	450.24
5.2	379.533	35156	0.0002717	0.00027524	8.40E-30	1.29E-29	0.1771	9.95E-11	251.13	0.0035427	4.9968	0.013155	2.26E-06	3.61E-09	0.012187	379.14	0.005517	0.0022045	633.75	0.055792	0.0066999	0.0092001	0.37758	119.1025641	6.2933	4.31E-05	713.87	0.5354	0.002476	3.7595	2.0553e-321	0.52877	6.24E-11	2.9298e-321	0.073576	419.289	450.24
5.3	379.445	35185	0.00027228	0.0002764	2.34E-30	3.52E-30	0.17768	9.98E-11	240.78	0.0034144	5.0509	0.013412	2.43E-06	3.70E-09	0.012643	376.02	0.0054881	0.0022053	633.98	0.057092	0.0068413	0.0088655	0.37973	119.3269231	6.2933	4.32E-05	709.48	0.53989	0.0024759	3.7755	2.0948e-321	0.52962	6.39E-11	2.9842e-321	0.073902	420.537	450.24
5.4	379.357	35214	0.00027285	0.00027756	6.49E-31	9.65E-31	0.17824	1.00E-10	230.73	0.0032896	5.1038	0.013669	2.60E-06	3.78E-09	0.013118	372.85	0.0054586	0.0022061	634.2	0.058398	0.006983	0.0085377	0.38173	119.5512821	6.2933	4.34E-05	705.11	0.54433	0.002476	3.7914	2.1344e-321	0.53047	6.55E-11	3.0385e-321	0.074231	421.798	450.24
5.5	379.269	35242	0.00027343	0.00027871	1.80E-31	2.64E-31	0.17878	1.00E-10	220.96	0.0031681	5.1554	0.013926	2.79E-06	3.87E-09	0.013611	369.62	0.0054284	0.0022069	634.43	0.059712	0.0071251	0.0082169	0.38357	119.775641	6.2933	4.36E-05	700.77	0.54873	0.0024762	3.8072	2.164e-321	0.53132	6.71E-11	3.0978e-321	0.074564	423.098	450.24
5.6	379.17	35271	0.00027401	0.00027987	5.01E-32	7.25E-32	0.17932	1.01E-10	211.47	0.00305	5.2058	0.014183	2.99E-06	3.95E-09	0.014122	366.35	0.0053975	0.0022076	634.65	0.061031	0.0072674	0.0079032	0.38526	120.0128205	6.2933	4.37E-05	696.44	0.55308	0.0024766	3.8229	2.2035e-321	0.53216	6.87E-11	3.1521e-321	0.074901	424.411	450.24
5.7	379.082	35300	0.00027458	0.00028103	1.39E-32	1.98E-32	0.17985	1.01E-10	202.27	0.0029352	5.255	0.014441	3.20E-06	4.04E-09	0.014653	363.03	0.0053659	0.0022084	634.87	0.062358	0.0074101	0.0075967	0.38679	120.2435897	6.2933	4.39E-05	692.13	0.55739	0.0024771	3.8385	2.2381e-321	0.533	7.03E-11	3.2065e-321	0.075241	425.763	450.24
5.8	378.994	35328	0.00027515	0.00028219	3.87E-33	5.44E-33	0.18036	1.01E-10	193.36	0.0028236	5.303	0.014699	3.42E-06	4.12E-09	0.015202	359.65	0.0053337	0.0022092	635.09	0.063691	0.007553	0.0072975	0.38818	120.4871795	6.2933	4.41E-05	687.85	0.56165	0.0024777	3.854	2.2776e-321	0.53384	7.19E-11	3.2707e-321	0.075585	427.128	450.24
5.9	378.906	35356	0.00027572	0.00028334	1.08E-33	1.49E-33	0.18086	1.02E-10	184.72	0.0027153	5.3498	0.014957	3.65E-06	4.21E-09	0.01577	356.23	0.0053007	0.00221	635.31	0.065031	0.0076963	0.0070057	0.38942	120.7307692	6.2933	4.42E-05	683.59	0.56588	0.0024784	3.8694	2.3122e-321	0.53467	7.35E-11	3.3251e-321	0.075931	428.519	450.24
6	378.807	35385	0.00027628	0.0002845	2.99E-34	4.08E-34	0.18136	1.02E-10	176.36	0.0026101	5.3955	0.015215	3.89E-06	4.30E-09	0.016357	352.76	0.005267	0.0022107	635.53	0.066377	0.0078399	0.0067212	0.39051	120.974359	6.2933	4.44E-05	679.35	0.57006	0.0024793	3.8846	2.3468e-321	0.5355	7.52E-11	3.3794e-321	0.076282	429.949	450.24
6.1	378.719	35413	0.00027685	0.00028566	8.32E-35	1.12E-34	0.18184	1.02E-10	168.27	0.002508	5.4401	0.015474	4.14E-06	4.38E-09	0.016962	349.25	0.0052326	0.0022115	635.75	0.06773	0.0079838	0.0064442	0.39147	121.224359	6.2933	4.45E-05	675.13	0.57421	0.0024802	3.8998	2.3814e-321	0.53632	7.68E-11	3.4338e-321	0.076635	431.392	450.24
6.2	378.631	35441	0.00027741	0.00028682	2.31E-35	3.06E-35	0.18231	1.02E-10	160.46	0.002409	5.4836	0.015732	4.41E-06	4.47E-09	0.017585	345.69	0.0051975	0.0022123	635.97	0.06909	0.0081279	0.0061746	0.39228	121.474359	6.2933	4.47E-05	670.93	0.57831	0.0024813	3.9149	2.4209e-321	0.53715	7.85E-11	3.4881e-321	0.076991	432.861	450.24
6.3	378.543	35470	0.00027796	0.00028798	6.43E-36	8.39E-36	0.18277	1.03E-10	152.91	0.0023131	5.5259	0.015991	4.69E-06	4.56E-09	0.018225	342.08	0.0051616	0.002213	636.19	0.070456	0.0082724	0.0059125	0.39295	121.7307692	6.2933	4.48E-05	666.76	0.58238	0.0024824	3.9299	2.4506e-321	0.53797	8.01E-11	3.5425e-321	0.077351	434.343	450.24
6.4	378.455	35498	0.00027852	0.00028913	1.79E-36	2.30E-36	0.18323	1.03E-10	145.63	0.0022201	5.5672	0.01625	4.97E-06	4.65E-09	0.018883	338.43	0.0051251	0.0022138	636.41	0.071829	0.0084172	0.0056579	0.3935	121.9935897	6.2934	4.49E-05	662.61	0.5864	0.0024836	3.9447	2.4852e-321	0.53878	8.18E-11	3.5919e-321	0.077713	435.864	450.24
6.5	378.367	35527	0.00027907	0.00029029	4.97E-37	6.30E-37	0.18367	1.03E-10	138.61	0.0021301	5.6075	0.016509	5.28E-06	4.74E-09	0.019558	334.74	0.0050879	0.0022145	636.62	0.073209	0.0085623	0.0054108	0.39391	122.2564103	6.2934	4.51E-05	658.48	0.59039	0.0024849	3.9595	2.5148e-321	0.5396	8.35E-11	3.6413e-321	0.078079	437.398	450.24
