mysterious useless line																			
Year	Month	Day	GlobalRadiation	CloudCover	AirTemperature	RelativeHumidity	AirPressure	WindSpeed	Precipitation	InflowQ	InflowT	InflowC	InflowSS	InflowTP	InflowDIP	InflowChla	DIC	DOC	DO
2007	5	25	NaN	NaN	12.87	93	997.00	3.90	0.00	0	0	0	0	0	0	0	0	0	0
2007	5	26	NaN	NaN	10.85	65	995.20	3.53	0.00	0	0	0	0	0	0	0	0	0	0
2007	5	27	NaN	NaN	10.79	62	998.20	2.73	0.00	0	0	0	0	0	0	0	0	0	0
2007	5	28	NaN	NaN	11.83	89	998.70	1.98	0.00	0	0	0	0	0	0	0	0	0	0
2007	5	29	NaN	NaN	11.72	77	1001.50	2.74	2.67	0	0	0	0	0	0	0	0	0	0
2007	5	30	NaN	NaN	10.78	91	1001.90	1.22	5.46	0	0	0	0	0	0	0	0	0	0
2007	5	31	NaN	NaN	10.20	91	1010.10	1.61	6.66	0	0	0	0	0	0	0	0	0	0
2007	6	1	NaN	1.000	12.31	91	1019.70	1.64	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	2	NaN	0.663	12.35	63	1024.90	2.25	13.24	0	0	0	0	0	0	0	0	0	0
2007	6	3	NaN	0.125	15.33	49	1024.50	1.58	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	4	NaN	0.250	16.48	55	1021.60	0.83	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	5	NaN	NaN	14.37	62	1019.40	3.62	3.90	0	0	0	0	0	0	0	0	0	0
2007	6	6	NaN	0.463	13.49	52	1017.30	4.18	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	7	NaN	0.250	14.57	50	1018.00	2.91	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	8	NaN	0.088	15.73	50	1015.60	0.79	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	9	NaN	NaN	18.11	51	1014.20	0.59	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	10	NaN	NaN	19.00	51	1011.00	1.09	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	11	NaN	NaN	17.48	65	1004.50	2.28	6.63	0	0	0	0	0	0	0	0	0	0
2007	6	12	NaN	NaN	14.55	50	993.90	3.46	6.59	0	0	0	0	0	0	0	0	0	0
2007	6	13	NaN	NaN	13.39	51	994.50	2.11	1.88	0	0	0	0	0	0	0	0	0	0
2007	6	14	NaN	NaN	13.67	50	996.40	0.58	2.85	0	0	0	0	0	0	0	0	0	0
2007	6	15	NaN	NaN	13.71	44	1005.20	2.75	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	16	NaN	NaN	13.33	46	1001.30	2.59	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	17	NaN	NaN	14.41	87	999.50	1.88	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	18	NaN	NaN	17.49	70	1001.40	1.25	0.00	0	0	0	0	0	0	0	0	0	0
2007	6	19	NaN	NaN	18.84	69	1006.80	1.20	7.35	0	0	0	0	0	0	0	0	0	0
2007	6	20	NaN	NaN	19.33	73	1008.20	1.11	6.69	0	0	0	0	0	0	0	0	0	0
2007	6	21	NaN	NaN	19.76	79	1004.80	0.80	5.27	0	0	0	0	0	0	0	0	0	0
2007	6	22	NaN	NaN	20.03	90	1000.80	0.84	3.92	0	0	0	0	0	0	0	0	0	0
2007	6	23	NaN	NaN	19.75	92	994.20	0.84	3.99	0	0	0	0	0	0	0	0	0	0
2007	6	24	NaN	NaN	19.19	82	1000.20	0.69	7.40	0	0	0	0	0	0	0	0	0	0
2007	6	25	NaN	NaN	18.88	77	998.00	0.27	9.06	0	0	0	0	0	0	0	0	0	0
2007	6	26	NaN	NaN	18.86	86	983.70	0.62	10.57	0	0	0	0	0	0	0	0	0	0
2007	6	27	NaN	NaN	19.47	78	982.20	1.71	3.93	0	0	0	0	0	0	0	0	0	0
2007	6	28	NaN	NaN	19.67	75	987.60	2.00	3.22	0	0	0	0	0	0	0	0	0	0
2007	6	29	NaN	NaN	17.51	76	996.00	2.03	9.37	0	0	0	0	0	0	0	0	0	0
2007	6	30	NaN	NaN	15.65	83	999.50	2.57	2.23	0	0	0	0	0	0	0	0	0	0
2007	7	1	NaN	NaN	16.11	79	1004.20	1.41	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	2	NaN	NaN	15.27	82	1003.20	2.20	13.87	0	0	0	0	0	0	0	0	0	0
2007	7	3	NaN	NaN	15.46	91	996.70	0.69	16.76	0	0	0	0	0	0	0	0	0	0
2007	7	4	NaN	NaN	15.82	87	994.10	0.48	15.35	0	0	0	0	0	0	0	0	0	0
2007	7	5	NaN	NaN	15.80	89	NaN	0.82	14.52	0	0	0	0	0	0	0	0	0	0
2007	7	6	NaN	0.588	15.28	68	994.20	3.03	6.10	0	0	0	0	0	0	0	0	0	0
2007	7	7	NaN	0.588	16.33	75	994.00	2.96	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	8	NaN	0.963	17.84	89	995.60	0.74	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	9	NaN	0.913	19.13	90	997.50	1.81	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	10	NaN	0.913	18.98	88	994.70	1.98	3.06	0	0	0	0	0	0	0	0	0	0
2007	7	11	NaN	0.750	17.91	88	995.70	1.43	11.14	0	0	0	0	0	0	0	0	0	0
2007	7	12	NaN	0.788	18.07	83	996.00	1.03	8.18	0	0	0	0	0	0	0	0	0	0
2007	7	13	NaN	NaN	19.51	78	1001.10	0.99	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	14	NaN	NaN	20.26	89	1001.80	0.87	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	15	NaN	NaN	20.62	69	1002.10	0.77	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	16	NaN	NaN	21.12	63	1007.80	1.45	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	17	NaN	NaN	21.29	86	1001.30	1.89	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	18	NaN	NaN	21.37	81	1000.20	1.80	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	19	NaN	NaN	21.33	69	1006.50	1.01	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	20	NaN	NaN	21.43	70	1011.80	0.49	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	21	NaN	NaN	21.46	71	1011.70	0.44	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	22	NaN	0.625	21.21	85	1006.10	0.71	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	23	NaN	0.838	20.87	88	997.60	1.07	2.73	0	0	0	0	0	0	0	0	0	0
2007	7	24	NaN	NaN	20.66	83	993.50	0.82	3.26	0	0	0	0	0	0	0	0	0	0
2007	7	25	NaN	NaN	20.89	79	995.00	1.01	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	26	NaN	NaN	21.08	82	996.30	1.24	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	27	NaN	NaN	20.96	80	990.00	1.00	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	28	NaN	NaN	20.81	77	991.30	0.44	1.84	0	0	0	0	0	0	0	0	0	0
2007	7	29	NaN	0.663	21.19	63	989.80	0.28	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	30	NaN	NaN	22.16	72	992.50	0.55	0.00	0	0	0	0	0	0	0	0	0	0
2007	7	31	NaN	NaN	22.68	69	997.20	1.91	0.00	0	0	0	0	0	0	0	0	0	0
2007	8	1	NaN	NaN	22.36	76	1001.10	2.41	0.00	0	0	0	0	0	0	0	0	0	0
2007	8	2	NaN	NaN	22.48	81	1001.50	2.29	0.23	0	0	0	0	0	0	0	0	0	0
2007	8	3	NaN	NaN	21.95	69	1005.80	2.32	4.37	0	0	0	0	0	0	0	0	0	0
2007	8	4	NaN	NaN	21.18	83	1010.60	1.87	12.47	0	0	0	0	0	0	0	0	0	0
2007	8	5	NaN	NaN	20.02	86	1011.50	1.84	5.31	0	0	0	0	0	0	0	0	0	0
2007	8	6	NaN	NaN	19.10	73	1011.10	1.63	4.23	0	0	0	0	0	0	0	0	0	0
2007	8	7	NaN	NaN	18.25	66	1010.60	2.81	2.36	0	0	0	0	0	0	0	0	0	0
2007	8	8	NaN	NaN	16.34	77	1009.20	2.37	2.10	0	0	0	0	0	0	0	0	0	0
2007	8	9	NaN	NaN	16.25	79	1009.80	3.93	2.44	0	0	0	0	0	0	0	0	0	0
2007	8	10	NaN	NaN	15.67	87	1010.00	4.11	0.09	0	0	0	0	0	0	0	0	0	0
2007	8	11	NaN	NaN	15.29	94	1004.80	2.51	4.81	0	0	0	0	0	0	0	0	0	0
2007	8	12	NaN	NaN	16.32	91	1000.00	3.84	2.49	0	0	0	0	0	0	0	0	0	0
2007	8	13	NaN	NaN	15.21	81	998.90	4.34	0.58	0	0	0	0	0	0	0	0	0	0
2007	8	14	NaN	NaN	15.14	76	1002.70	4.13	0.00	0	0	0	0	0	0	0	0	0	0
2007	8	15	NaN	NaN	14.22	87	990.80	2.07	0.00	0	0	0	0	0	0	0	0	0	0
2007	8	16	NaN	NaN	16.10	73	989.00	1.27	0.02	0	0	0	0	0	0	0	0	0	0
2007	8	17	NaN	NaN	18.16	65	995.80	0.69	0.01	0	0	0	0	0	0	0	0	0	0
2007	8	18	NaN	NaN	18.71	68	1003.00	1.01	0.07	0	0	0	0	0	0	0	0	0	0
2007	8	19	NaN	NaN	18.49	79	1007.70	1.27	0.05	0	0	0	0	0	0	0	0	0	0
2007	8	20	NaN	NaN	17.65	75	1008.70	2.53	1.86	0	0	0	0	0	0	0	0	0	0
2007	8	21	NaN	NaN	18.59	65	1013.60	2.67	1.34	0	0	0	0	0	0	0	0	0	0
2007	8	22	NaN	NaN	18.48	60	1013.70	3.05	4.76	0	0	0	0	0	0	0	0	0	0
2007	8	23	NaN	NaN	17.46	59	1011.90	3.01	4.68	0	0	0	0	0	0	0	0	0	0
2007	8	24	NaN	NaN	15.69	77	1008.50	2.23	0.49	0	0	0	0	0	0	0	0	0	0
2007	8	25	NaN	NaN	14.93	55	1006.20	2.20	3.44	0	0	0	0	0	0	0	0	0	0
2007	8	26	NaN	NaN	15.31	55	1005.20	2.72	0.02	0	0	0	0	0	0	0	0	0	0
2007	8	27	NaN	NaN	15.54	51	1003.80	2.97	0.00	0	0	0	0	0	0	0	0	0	0
2007	8	28	NaN	NaN	15.05	49	1006.50	1.81	0.07	0	0	0	0	0	0	0	0	0	0
2007	8	29	NaN	NaN	15.44	60	1005.20	2.83	5.37	0	0	0	0	0	0	0	0	0	0
2007	8	30	NaN	NaN	17.70	62	NaN	3.25	4.14	0	0	0	0	0	0	0	0	0	0
2007	8	31	NaN	NaN	14.62	64	999.10	4.41	0.32	0	0	0	0	0	0	0	0	0	0
2007	9	1	NaN	NaN	13.12	84	1000.40	3.76	0.29	0	0	0	0	0	0	0	0	0	0
2007	9	2	NaN	NaN	13.03	60	990.80	2.08	1.31	0	0	0	0	0	0	0	0	0	0
2007	9	3	NaN	NaN	13.24	54	994.10	1.59	0.12	0	0	0	0	0	0	0	0	0	0
2007	9	4	NaN	NaN	13.42	51	1009.90	1.07	0.07	0	0	0	0	0	0	0	0	0	0
2007	9	5	NaN	NaN	13.90	78	1012.30	1.03	1.23	0	0	0	0	0	0	0	0	0	0
2007	9	6	NaN	NaN	13.52	62	1013.20	2.18	4.79	0	0	0	0	0	0	0	0	0	0
2007	9	7	NaN	NaN	12.49	68	1010.50	4.22	0.72	0	0	0	0	0	0	0	0	0	0
2007	9	8	NaN	NaN	11.77	62	1003.50	5.24	2.80	0	0	0	0	0	0	0	0	0	0
2007	9	9	NaN	NaN	10.85	68	1004.90	3.48	0.05	0	0	0	0	0	0	0	0	0	0
2007	9	10	NaN	NaN	9.67	86	993.70	3.32	0.12	0	0	0	0	0	0	0	0	0	0
2007	9	11	NaN	NaN	10.24	76	1007.60	3.82	0.00	0	0	0	0	0	0	0	0	0	0
2007	9	12	NaN	NaN	9.59	55	1007.50	2.09	0.00	0	0	0	0	0	0	0	0	0	0
2007	9	13	NaN	NaN	9.32	66	1012.90	1.97	0.00	0	0	0	0	0	0	0	0	0	0
2007	9	14	NaN	NaN	9.27	72	993.40	1.86	0.00	0	0	0	0	0	0	0	0	0	0
2007	9	15	NaN	NaN	9.25	43	999.60	0.80	0.05	0	0	0	0	0	0	0	0	0	0
2007	9	16	NaN	NaN	11.35	87	994.30	3.13	0.61	0	0	0	0	0	0	0	0	0	0
2007	9	17	NaN	NaN	11.44	66	991.40	4.87	17.62	0	0	0	0	0	0	0	0	0	0
2007	9	18	NaN	NaN	13.00	62	1000.20	2.71	4.89	0	0	0	0	0	0	0	0	0	0
2007	9	19	NaN	NaN	15.08	90	1000.90	3.72	5.99	0	0	0	0	0	0	0	0	0	0
2007	9	20	NaN	NaN	14.03	88	999.00	2.90	2.11	0	0	0	0	0	0	0	0	0	0
2007	9	21	NaN	NaN	13.31	78	1001.00	1.59	7.00	0	0	0	0	0	0	0	0	0	0
2007	9	22	NaN	NaN	11.65	77	1006.00	3.57	0.17	0	0	0	0	0	0	0	0	0	0
2007	9	23	NaN	NaN	10.49	86	1010.10	2.72	0.35	0	0	0	0	0	0	0	0	0	0
2007	9	24	NaN	NaN	11.26	87	NaN	3.00	4.57	0	0	0	0	0	0	0	0	0	0
2007	9	25	NaN	NaN	12.85	90	NaN	3.24	9.67	0	0	0	0	0	0	0	0	0	0
2007	9	26	NaN	NaN	11.15	83	NaN	3.34	0.18	0	0	0	0	0	0	0	0	0	0
2007	9	27	NaN	NaN	9.38	69	1019.20	2.11	0.15	0	0	0	0	0	0	0	0	0	0
2007	9	28	NaN	NaN	9.09	68	1021.00	1.93	0.31	0	0	0	0	0	0	0	0	0	0
2007	9	29	NaN	NaN	9.64	86	1011.10	2.20	17.36	0	0	0	0	0	0	0	0	0	0
2007	9	30	NaN	NaN	16.62	91	1007.00	4.60	6.38	0	0	0	0	0	0	0	0	0	0
2007	10	1	NaN	NaN	13.14	91	NaN	5.12	4.97	0	0	0	0	0	0	0	0	0	0
2007	10	2	NaN	NaN	9.59	76	1016.60	3.12	0.71	0	0	0	0	0	0	0	0	0	0
2007	10	3	NaN	NaN	10.02	89	1015.70	3.05	19.10	0	0	0	0	0	0	0	0	0	0
2007	10	4	NaN	NaN	9.75	90	1016.40	2.49	0.48	0	0	0	0	0	0	0	0	0	0
2007	10	5	NaN	NaN	5.95	87	1020.50	0.74	0.00	0	0	0	0	0	0	0	0	0	0
2007	10	6	NaN	NaN	8.66	88	1019.60	4.23	15.89	0	0	0	0	0	0	0	0	0	0
2007	10	7	NaN	NaN	12.64	68	1008.60	4.46	2.64	0	0	0	0	0	0	0	0	0	0
2007	10	8	NaN	NaN	9.85	56	1011.80	3.58	1.32	0	0	0	0	0	0	0	0	0	0
2007	10	9	NaN	NaN	8.60	74	1016.80	3.12	0.07	0	0	0	0	0	0	0	0	0	0
2007	10	10	NaN	NaN	6.21	76	1016.50	0.90	0.47	0	0	0	0	0	0	0	0	0	0
2007	10	11	NaN	NaN	7.86	86	1006.30	2.26	9.51	0	0	0	0	0	0	0	0	0	0
2007	10	12	NaN	NaN	9.97	65	1012.20	3.06	1.44	0	0	0	0	0	0	0	0	0	0
2007	10	13	NaN	NaN	11.12	79	1019.00	3.68	4.04	0	0	0	0	0	0	0	0	0	0
2007	10	14	NaN	NaN	11.75	91	1011.20	3.03	9.69	0	0	0	0	0	0	0	0	0	0
2007	10	15	NaN	NaN	10.49	88	1003.90	2.92	1.73	0	0	0	0	0	0	0	0	0	0
2007	10	16	NaN	NaN	10.23	86	997.30	4.51	9.95	0	0	0	0	0	0	0	0	0	0
2007	10	17	NaN	NaN	10.70	66	998.90	5.46	2.55	0	0	0	0	0	0	0	0	0	0
2007	10	18	NaN	NaN	8.04	53	1012.20	4.14	0.89	0	0	0	0	0	0	0	0	0	0
2007	10	19	NaN	NaN	9.78	56	1025.10	3.81	3.00	0	0	0	0	0	0	0	0	0	0
2007	10	20	NaN	NaN	9.83	78	1025.70	3.98	9.71	0	0	0	0	0	0	0	0	0	0
2007	10	21	NaN	NaN	8.63	85	1024.70	4.34	1.77	0	0	0	0	0	0	0	0	0	0
2007	10	22	NaN	NaN	8.44	80	1024.20	3.79	0.52	0	0	0	0	0	0	0	0	0	0
2007	10	23	NaN	NaN	6.36	80	1026.20	1.53	0.06	0	0	0	0	0	0	0	0	0	0
2007	10	24	NaN	NaN	4.33	88	1027.70	1.71	0.00	0	0	0	0	0	0	0	0	0	0
2007	10	25	NaN	NaN	2.86	95	1025.50	1.37	0.00	0	0	0	0	0	0	0	0	0	0
2007	10	26	NaN	NaN	3.18	96	1022.40	1.67	0.03	0	0	0	0	0	0	0	0	0	0
2007	10	27	NaN	NaN	2.36	91	1016.70	1.66	0.00	0	0	0	0	0	0	0	0	0	0
2007	10	28	NaN	NaN	2.76	94	1003.70	1.37	0.23	0	0	0	0	0	0	0	0	0	0
2007	10	29	NaN	NaN	3.18	90	996.80	0.36	0.03	0	0	0	0	0	0	0	0	0	0
2007	10	30	NaN	0.288	3.01	68	1001.10	0.66	0.06	0	0	0	0	0	0	0	0	0	0
2007	10	31	NaN	NaN	3.17	78	1007.10	1.77	0.00	0	0	0	0	0	0	0	0	0	0
2007	11	1	NaN	NaN	1.39	70	1008.70	1.56	0.00	0	0	0	0	0	0	0	0	0	0
2007	11	2	NaN	NaN	0.32	79	1019.30	0.60	0.01	0	0	0	0	0	0	0	0	0	0
2007	11	3	NaN	NaN	0.14	68	1005.80	1.57	0.50	0	0	0	0	0	0	0	0	0	0
2007	11	4	NaN	NaN	2.44	71	1018.70	2.04	4.46	0	0	0	0	0	0	0	0	0	0
2007	11	5	NaN	0.913	3.97	85	1006.70	2.31	1.43	0	0	0	0	0	0	0	0	0	0
2007	11	6	NaN	0.213	3.43	62	999.90	2.18	0.33	0	0	0	0	0	0	0	0	0	0
2007	11	7	NaN	0.588	3.48	73	990.60	2.38	0.84	0	0	0	0	0	0	0	0	0	0
2007	11	8	NaN	0.875	5.88	83	985.20	4.10	9.80	0	0	0	0	0	0	0	0	0	0
2007	11	9	NaN	0.538	4.77	61	983.50	3.96	2.18	0	0	0	0	0	0	0	0	0	0
2007	11	10	NaN	NaN	3.60	48	992.70	3.46	0.24	0	0	0	0	0	0	0	0	0	0
2007	11	11	NaN	NaN	0.39	68	992.00	1.57	0.00	0	0	0	0	0	0	0	0	0	0
2007	11	12	NaN	0.213	-1.84	75	1003.20	2.70	2.34	0	0	0	0	0	0	0	0	0	0
2007	11	13	NaN	0.875	-1.10	72	1006.10	3.16	7.12	0	0	0	0	0	0	0	0	0	0
2007	11	14	NaN	1.000	-0.09	63	1012.70	2.05	6.56	0	0	0	0	0	0	0	0	0	0
2007	11	15	NaN	0.713	-0.88	79	1013.90	1.38	3.29	0	0	0	0	0	0	0	0	0	0
2007	11	16	NaN	0.500	-2.17	94	1010.10	0.95	1.14	0	0	0	0	0	0	0	0	0	0
2007	11	17	NaN	NaN	-5.14	96	1008.80	2.34	0.04	0	0	0	0	0	0	0	0	0	0
2007	11	18	NaN	NaN	-5.52	97	1009.60	0.91	0.04	0	0	0	0	0	0	0	0	0	0
2007	11	19	NaN	1.000	-1.87	96	NaN	3.80	8.63	0	0	0	0	0	0	0	0	0	0
2007	11	20	NaN	1.000	3.11	97	1014.70	2.38	1.80	0	0	0	0	0	0	0	0	0	0
2007	11	21	NaN	1.000	3.37	97	1007.70	2.88	2.58	0	0	0	0	0	0	0	0	0	0
2007	11	22	NaN	1.000	4.70	96	994.80	2.97	2.72	0	0	0	0	0	0	0	0	0	0
2007	11	23	NaN	0.500	3.72	82	1002.60	0.23	4.60	0	0	0	0	0	0	0	0	0	0
2007	11	24	NaN	NaN	1.28	87	1002.40	1.13	0.33	0	0	0	0	0	0	0	0	0	0
2007	11	25	NaN	NaN	0.84	83	990.00	1.19	0.71	0	0	0	0	0	0	0	0	0	0
2007	11	26	NaN	0.288	0.23	42	1004.10	1.08	0.73	0	0	0	0	0	0	0	0	0	0
2007	11	27	NaN	0.338	1.17	54	NaN	1.59	2.19	0	0	0	0	0	0	0	0	0	0
2007	11	28	NaN	0.963	-3.87	88	NaN	3.78	0.17	0	0	0	0	0	0	0	0	0	0
2007	11	29	NaN	0.788	-5.09	92	NaN	3.01	0.17	0	0	0	0	0	0	0	0	0	0
2007	11	30	NaN	1.000	-4.89	95	NaN	2.61	0.20	0	0	0	0	0	0	0	0	0	0
2007	12	1	NaN	1.000	-6.86	93	979.00	2.07	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	2	NaN	0.913	-8.56	91	978.50	1.53	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	3	NaN	0.788	-7.65	92	975.20	1.57	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	4	NaN	0.375	-2.96	90	993.40	2.12	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	5	NaN	1.000	3.56	96	988.30	3.86	14.21	0	0	0	0	0	0	0	0	0	0
2007	12	6	NaN	0.838	5.60	86	982.30	2.78	10.43	0	0	0	0	0	0	0	0	0	0
2007	12	7	NaN	0.875	5.72	93	972.30	2.65	3.31	0	0	0	0	0	0	0	0	0	0
2007	12	8	NaN	0.663	6.26	85	980.60	2.66	5.97	0	0	0	0	0	0	0	0	0	0
2007	12	9	NaN	0.963	6.40	95	985.40	2.27	8.26	0	0	0	0	0	0	0	0	0	0
2007	12	10	NaN	0.963	5.12	93	997.30	1.30	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	11	NaN	0.375	4.88	83	1019.10	3.17	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	12	NaN	0.250	5.04	89	1033.80	4.12	8.30	0	0	0	0	0	0	0	0	0	0
2007	12	13	NaN	0.750	3.08	94	1033.80	2.97	8.24	0	0	0	0	0	0	0	0	0	0
2007	12	14	NaN	0.750	2.08	93	NaN	2.00	4.10	0	0	0	0	0	0	0	0	0	0
2007	12	15	NaN	1.000	2.47	93	1034.90	2.12	2.81	0	0	0	0	0	0	0	0	0	0
2007	12	16	NaN	1.000	0.56	95	1034.60	2.37	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	17	NaN	0.625	-2.83	94	1037.40	2.42	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	18	NaN	0.500	-4.72	92	1035.40	1.87	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	19	NaN	1.000	-6.09	95	1030.60	1.28	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	20	NaN	1.000	-6.98	95	1026.80	0.19	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	21	NaN	1.000	-4.55	95	1022.80	2.48	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	22	NaN	1.000	1.83	96	1016.10	4.49	16.30	0	0	0	0	0	0	0	0	0	0
2007	12	23	NaN	1.000	5.02	96	1013.60	2.54	3.49	0	0	0	0	0	0	0	0	0	0
2007	12	24	NaN	1.000	5.77	95	1008.20	3.54	14.87	0	0	0	0	0	0	0	0	0	0
2007	12	25	NaN	0.913	6.17	96	1005.70	3.34	5.34	0	0	0	0	0	0	0	0	0	0
2007	12	26	NaN	0.663	5.86	89	1003.60	2.88	0.00	0	0	0	0	0	0	0	0	0	0
2007	12	27	NaN	1.000	5.00	92	1004.50	2.98	6.76	0	0	0	0	0	0	0	0	0	0
2007	12	28	NaN	0.963	5.42	91	999.00	1.76	8.93	0	0	0	0	0	0	0	0	0	0
2007	12	29	NaN	0.913	4.92	94	988.70	2.12	5.88	0	0	0	0	0	0	0	0	0	0
2007	12	30	NaN	0.625	3.83	83	1002.20	1.81	4.24	0	0	0	0	0	0	0	0	0	0
2007	12	31	NaN	0.338	2.08	76	1020.50	0.95	0.00	0	0	0	0	0	0	0	0	0	0
2008	1	1	NaN	0.750	-2.74	82	1027.60	1.30	0.52	0	0	0	0	0	0	0	0	0	0
2008	1	2	NaN	0.838	-4.34	87	1030.80	3.51	1.57	0	0	0	0	0	0	0	0	0	0
2008	1	3	NaN	0.963	-6.09	83	1027.90	2.83	0.72	0	0	0	0	0	0	0	0	0	0
2008	1	4	NaN	0.875	-9.08	75	1023.10	1.72	0.28	0	0	0	0	0	0	0	0	0	0
2008	1	5	NaN	1.000	-8.01	85	1005.60	2.40	0.47	0	0	0	0	0	0	0	0	0	0
2008	1	6	NaN	0.788	-9.69	96	999.20	0.92	0.06	0	0	0	0	0	0	0	0	0	0
2008	1	7	NaN	0.963	-8.71	96	998.30	0.70	0.13	0	0	0	0	0	0	0	0	0	0
2008	1	8	NaN	1.000	-7.11	96	998.50	3.33	1.24	0	0	0	0	0	0	0	0	0	0
2008	1	9	NaN	0.963	-5.23	93	994.20	4.41	3.38	0	0	0	0	0	0	0	0	0	0
2008	1	10	NaN	0.750	-6.58	89	988.80	3.91	2.93	0	0	0	0	0	0	0	0	0	0
2008	1	11	NaN	0.338	-6.74	83	985.50	3.35	3.38	0	0	0	0	0	0	0	0	0	0
2008	1	12	NaN	1.000	-7.62	96	NaN	1.46	2.04	0	0	0	0	0	0	0	0	0	0
2008	1	13	NaN	0.838	-6.87	89	NaN	1.12	0.70	0	0	0	0	0	0	0	0	0	0
2008	1	14	NaN	1.000	-4.79	92	995.40	0.51	0.46	0	0	0	0	0	0	0	0	0	0
2008	1	15	NaN	1.000	-5.35	92	983.80	1.60	0.04	0	0	0	0	0	0	0	0	0	0
2008	1	16	NaN	0.963	-3.20	92	975.80	2.91	0.22	0	0	0	0	0	0	0	0	0	0
2008	1	17	NaN	0.288	-3.71	82	990.40	1.53	0.27	0	0	0	0	0	0	0	0	0	0
2008	1	18	NaN	1.000	1.46	94	993.50	3.32	4.38	0	0	0	0	0	0	0	0	0	0
2008	1	19	NaN	0.375	1.49	67	983.30	2.25	1.05	0	0	0	0	0	0	0	0	0	0
2008	1	20	NaN	0.663	0.03	79	NaN	0.98	1.21	0	0	0	0	0	0	0	0	0	0
2008	1	21	NaN	0.413	-1.92	76	990.20	0.75	2.47	0	0	0	0	0	0	0	0	0	0
2008	1	22	NaN	0.163	-1.99	69	1006.50	1.47	2.61	0	0	0	0	0	0	0	0	0	0
2008	1	23	NaN	1.000	-0.62	93	1009.50	2.78	3.60	0	0	0	0	0	0	0	0	0	0
2008	1	24	NaN	0.463	-0.15	84	NaN	2.13	2.84	0	0	0	0	0	0	0	0	0	0
2008	1	25	NaN	0.538	-0.36	67	994.70	1.35	2.15	0	0	0	0	0	0	0	0	0	0
2008	1	26	NaN	0.713	-2.44	67	994.80	0.57	1.05	0	0	0	0	0	0	0	0	0	0
2008	1	27	NaN	0.288	-5.74	59	1006.90	1.18	0.07	0	0	0	0	0	0	0	0	0	0
2008	1	28	NaN	0.338	-6.24	78	1012.60	1.05	0.92	0	0	0	0	0	0	0	0	0	0
2008	1	29	NaN	0.750	-2.33	78	1006.70	3.16	2.99	0	0	0	0	0	0	0	0	0	0
2008	1	30	NaN	0.750	-3.82	89	1001.40	3.11	2.80	0	0	0	0	0	0	0	0	0	0
2008	1	31	NaN	1.000	-7.87	90	986.10	1.87	0.47	0	0	0	0	0	0	0	0	0	0
2008	2	1	NaN	1.000	-10.25	93	964.00	2.06	0.00	0	0	0	0	0	0	0	0	0	0
2008	2	2	NaN	0.588	-9.54	74	983.70	2.50	0.00	0	0	0	0	0	0	0	0	0	0
2008	2	3	NaN	0.963	-10.01	91	996.40	2.22	0.00	0	0	0	0	0	0	0	0	0	0
2008	2	4	NaN	0.913	-10.14	85	999.70	2.73	0.00	0	0	0	0	0	0	0	0	0	0
2008	2	5	NaN	0.963	-9.07	94	998.30	4.78	5.39	0	0	0	0	0	0	0	0	0	0
2008	2	6	NaN	1.000	-9.57	94	995.10	3.68	6.20	0	0	0	0	0	0	0	0	0	0
