z	 POPzt	 POCzt	 DOPzt	 DOCzt	 O2zt	 NO3zt	 NH4zt	 NH3zt	 FeOH3zt	 FeOOHzt	 Fe2zt	 SO4zt	 H2Szt	 HSzt	 PO4zt	 PO4adsazt	 PO4adsbzt	 S0zt	 S8zt	 FeSzt	 FeS2zt	 AlOH3zt	 Ca2zt	 Ca3PO42zt	 OMSzt	 Hzt	 CaCO3zt	 CO2zt	 CO3zt	 HCO3zt	 H2CO3zt	 Chlzt	 CH4aq	 CH4g	 FeCO3	 Fe3PO42	 PO4adsc
0	372.81	15669	0.00024366	0.00029041	0.35046	1.2907	0.0059368	0	1805.2	22.377	2.3836e-16	1.2343e-05	0	2.6526e-15	0.00040544	663.36	78.903	0	369.82	9.1855e-09	0.00055687	0.18874	0.00028796	3.2821e-320	5.8148	3.1623e-05	108.66	0.15019	0.00034985	0.42586	0	0.76526	0	0	0.0507	0.019273	7.3478e-06
0.1	372.14	15514	0.0002438	0.0002907	0.19631	0.71094	0.045138	2.0869e-11	1776.7	22.375	0.043981	0.0002344	2.4942e-14	2.2512e-14	0.0034466	663.34	78.904	0.00046481	369.85	1.7283e-07	0.0021966	0.18784	0.0020442	3.2885e-320	5.8148	3.1623e-05	107.7	0.17705	0.00075435	0.84589	4.4466e-323	0.76141	2.0065e-14	5.4347e-323	1.8019	0.6852	0.00026113
0.2	371.78	15412	0.00024396	0.00029109	0.064219	0.21365	0.080812	3.9255e-11	1742.7	22.368	0.10054	0.00043676	3.228e-14	3.6141e-14	0.0057453	663.16	78.904	0.00077998	369.93	3.1733e-06	0.0094222	0.18692	0.0037761	3.2821e-320	5.8148	3.1623e-05	106.72	0.1944	0.0010674	1.1973	8.8932e-323	0.76203	8.5097e-14	1.1364e-322	3.583	1.3962	0.00051775
0.3	371.56	15334	0.00024413	0.00029156	0.01785	0.05853	0.10431	5.3803e-11	1705.3	22.354	0.16766	0.00061247	2.5563e-14	4.0185e-14	0.0075664	662.78	78.903	0.00097456	370.04	2.2494e-05	0.023544	0.186	0.0054778	3.2821e-320	5.8148	3.1623e-05	105.72	0.19465	0.0012835	1.4563	1.2846e-322	0.76424	3.4084e-13	1.6798e-322	5.3697	2.178	0.00077271
0.4	371.49	15277	0.00024431	0.00029211	0.0049615	0.016035	0.12055	6.4087e-11	1667	22.336	0.2391	0.00076708	1.1624e-14	3.1156e-14	0.0090455	662.12	78.903	0.0010948	370.17	7.3733e-05	0.042415	0.18509	0.0071504	3.2821e-320	5.8148	3.1623e-05	104.7	0.19365	0.0014278	1.6308	1.7292e-322	0.76799	1.0547e-12	2.2727e-322	7.1628	3.0689	0.0010253
0.5	371.51	15238	0.00024452	0.00029274	0.0013791	0.0043929	0.13118	7.1198e-11	1628.9	22.315	0.31071	0.00090984	2.777e-15	1.3562e-14	0.010208	661.12	78.902	0.0011691	370.3	0.00015392	0.063611	0.18419	0.0087948	3.2821e-320	5.8148	3.1623e-05	103.66	0.1856	0.0015195	1.7373	2.1245e-322	0.77281	2.2534e-12	2.915e-322	8.9633	4.11	0.0012751
0.6	371.59	15206	0.00024474	0.00029342	0.00038332	0.0012035	0.138	7.61e-11	1591.9	22.294	0.38024	0.0010473	6.634e-16	4.0879e-15	0.011066	659.76	78.901	0.0012152	370.44	0.00025072	0.085728	0.18331	0.010412	3.2821e-320	5.8148	3.1623e-05	102.61	0.18795	0.0015792	1.801	2.5691e-322	0.77774	3.9937e-12	3.4585e-322	10.772	5.342	0.0015216
0.7	371.66	15175	0.00024498	0.00029415	0.00010654	0.0003297	0.14288	7.9598e-11	1556.3	22.273	0.44657	0.0011829	1.5848e-16	9.7657e-16	0.011591	658.03	78.9	0.0012438	370.59	0.00035484	0.10816	0.18245	0.012003	3.2821e-320	5.8148	3.1623e-05	101.56	0.19202	0.0016228	1.8463	2.9644e-322	0.78211	6.037e-12	4.0019e-322	12.589	6.7991	0.0017645
0.8	371.72	15142	0.00024524	0.00029492	2.9615e-05	9.0325e-05	0.14704	8.232e-11	1522.1	22.252	0.50925	0.001318	3.7861e-17	2.333e-16	0.011743	655.93	78.898	0.0012616	370.74	0.0004617	0.13067	0.18162	0.013568	3.2821e-320	5.8148	3.1623e-05	100.51	0.1961	0.0016591	1.8853	3.3596e-322	0.78577	8.231e-12	4.5454e-322	14.416	8.5001	0.0020037
0.9	371.77	15107	0.00024551	0.00029573	8.2315e-06	2.4745e-05	0.15094	8.4676e-11	1489.5	22.232	0.56824	0.0014531	9.0447e-18	5.5733e-17	0.011537	653.46	78.896	0.0012728	370.89	0.0005695	0.1532	0.18082	0.015108	3.2821e-320	5.8148	3.1623e-05	99.457	0.20001	0.0016923	1.9221	3.7549e-322	0.78877	1.0498e-11	5.0889e-322	16.254	10.443	0.0022391
1	371.8	15071	0.0002458	0.00029656	2.288e-06	6.7792e-06	0.15473	8.6866e-11	1458.5	22.212	0.62372	0.0015884	2.1607e-18	1.3314e-17	0.011054	650.65	78.893	0.0012799	371.03	0.00067762	0.17571	0.18005	0.016625	3.2821e-320	5.8148	3.1623e-05	98.408	0.20379	0.001724	1.9577	4.1502e-322	0.79123	1.2809e-11	5.6323e-322	18.102	12.607	0.0024709
1.1	371.82	15035	0.0002461	0.00029742	6.3596e-07	1.8572e-06	0.15844	8.8975e-11	1428.9	22.192	0.67604	0.0017239	5.1619e-19	3.1807e-18	0.010415	647.51	78.89	0.0012845	371.18	0.00078591	0.1982	0.17931	0.018118	3.2821e-320	5.8148	3.1623e-05	97.365	0.20747	0.0017548	1.9925	4.5454e-322	0.79327	1.5166e-11	6.1758e-322	19.962	14.96	0.0026991
1.2	371.83	14998	0.00024641	0.00029829	1.7677e-07	5.0881e-07	0.1621	9.1033e-11	1400.8	22.173	0.72554	0.0018597	1.2331e-19	7.5986e-19	0.0097269	644.1	78.886	0.0012876	371.33	0.000895	0.22069	0.1786	0.019589	3.2821e-320	5.8148	3.1623e-05	96.33	0.21107	0.0017849	2.0267	4.9901e-322	0.79501	1.7578e-11	6.8181e-322	21.834	17.469	0.0029241
1.3	371.83	14961	0.00024673	0.00029918	4.9133e-08	1.3939e-07	0.16569	9.3047e-11	1374.1	22.154	0.77254	0.0019957	2.9459e-20	1.8153e-19	0.009062	640.44	78.883	0.0012896	371.48	0.0010052	0.24319	0.17792	0.021037	3.2821e-320	5.8148	3.1623e-05	95.303	0.21459	0.0018143	2.0602	5.3853e-322	0.79656	2.0063e-11	7.411e-322	23.718	20.108	0.0031461
1.4	371.83	14925	0.00024706	0.00030006	1.3657e-08	3.8188e-08	0.1692	9.5018e-11	1348.5	22.136	0.81729	0.0021319	7.0376e-21	4.3365e-20	0.0084544	636.56	78.879	0.0012911	371.63	0.0011165	0.26569	0.17726	0.022465	3.2821e-320	5.8148	3.1623e-05	94.285	0.21802	0.001843	2.0929	5.7806e-322	0.79799	2.2634e-11	8.0039e-322	25.616	22.855	0.0033654
1.5	371.81	14888	0.0002474	0.00030093	3.796e-09	1.0462e-08	0.17264	9.6943e-11	1324.2	22.117	0.85999	0.0022683	1.6812e-21	1.036e-20	0.0079131	632.5	78.874	0.0012922	371.78	0.0012292	0.2882	0.17663	0.023872	3.2821e-320	5.8148	3.1623e-05	93.275	0.22135	0.0018708	2.1247	6.1758e-322	0.79939	2.5301e-11	8.5473e-322	27.526	25.693	0.0035822
1.6	371.8	14853	0.00024774	0.00030178	1.0551e-09	2.8661e-09	0.17598	9.8818e-11	1300.8	22.099	0.90079	0.0024048	4.0164e-22	2.4749e-21	0.0074354	628.29	78.87	0.0012931	371.93	0.0013433	0.31073	0.17602	0.025259	3.2821e-320	5.8148	3.1623e-05	92.275	0.22457	0.0018976	2.1553	6.5711e-322	0.80082	2.8073e-11	9.0908e-322	29.451	28.611	0.0037967
1.7	371.77	14818	0.00024809	0.00030261	2.9327e-10	7.852e-10	0.17923	1.0064e-10	1278.4	22.081	0.93983	0.0025416	9.5949e-23	5.9124e-22	0.0070145	623.94	78.865	0.0012938	372.08	0.0014588	0.33326	0.17542	0.026626	3.2821e-320	5.8148	3.1623e-05	91.283	0.22768	0.0019234	2.1848	7.0157e-322	0.80234	3.0957e-11	9.6343e-322	31.389	31.599	0.004009
1.8	371.74	14782	0.00024843	0.00030341	8.1517e-11	2.1511e-10	0.18238	1.0241e-10	1256.8	22.063	0.97723	0.0026785	2.2922e-23	1.4124e-22	0.0066428	619.47	78.86	0.0012945	372.22	0.001576	0.35582	0.17484	0.027974	3.2821e-320	5.8148	3.1623e-05	90.299	0.23067	0.0019481	2.2132	7.411e-322	0.80396	3.3963e-11	1.0178e-321	33.342	34.646	0.0042194
1.9	371.7	14748	0.00024877	0.00030418	2.2658e-11	5.8932e-11	0.18543	1.0413e-10	1235.9	22.046	1.0131	0.0028157	5.4759e-24	3.3742e-23	0.006314	614.9	78.855	0.0012951	372.37	0.0016947	0.3784	0.17428	0.029304	3.2821e-320	5.8148	3.1623e-05	89.323	0.23354	0.0019719	2.2405	7.8062e-322	0.80573	3.7099e-11	1.0771e-321	35.31	37.747	0.0044279
2	371.66	14713	0.00024912	0.0003049	6.2979e-12	1.6145e-11	0.1884	1.058e-10	1215.6	22.028	1.0475	0.002953	1.3082e-24	8.0608e-24	0.0060235	610.24	78.85	0.0012956	372.52	0.0018153	0.40099	0.17372	0.030616	3.2821e-320	5.8148	3.1623e-05	88.355	0.2363	0.0019948	2.2667	8.1521e-322	0.80765	4.0373e-11	1.1314e-321	37.293	40.894	0.0046347
2.1	371.61	14678	0.00024945	0.00030558	1.7505e-12	4.4231e-12	0.19129	1.0743e-10	1195.9	22.011	1.0806	0.0030905	3.1251e-25	1.9257e-24	0.0057683	605.51	78.844	0.0012962	372.66	0.0019376	0.42362	0.17318	0.031911	3.2821e-320	5.8148	3.1623e-05	87.393	0.23896	0.0020166	2.2919	8.5967e-322	0.80974	4.3793e-11	1.1907e-321	39.29	44.082	0.0048398
2.2	371.55	14643	0.00024978	0.00030621	4.8657e-13	1.2117e-12	0.19408	1.09e-10	1176.8	21.994	1.1123	0.0032283	7.4657e-26	4.6003e-25	0.0055426	600.72	78.838	0.0012967	372.81	0.0020618	0.44627	0.17264	0.033188	3.2821e-320	5.8148	3.1623e-05	86.439	0.24151	0.0020376	2.3161	8.992e-322	0.812	4.7369e-11	1.2401e-321	41.303	47.305	0.0050434
2.3	371.49	14607	0.00025011	0.00030679	1.3524e-13	3.3197e-13	0.1968	1.1053e-10	1158	21.977	1.1428	0.0033662	1.7835e-26	1.099e-25	0.0053353	595.88	78.833	0.0012972	372.96	0.0021879	0.46896	0.1721	0.034449	3.2821e-320	5.8148	3.1623e-05	85.491	0.24396	0.0020578	2.3394	9.4367e-322	0.81443	5.1107e-11	1.2945e-321	43.331	50.559	0.0052456
2.4	371.42	14571	0.00025043	0.00030732	3.7592e-14	9.0945e-14	0.19944	1.1201e-10	1139.7	21.96	1.1722	0.0035044	4.2607e-27	2.6254e-26	0.0051416	590.99	78.827	0.0012977	373.1	0.002316	0.49168	0.17157	0.035693	3.2821e-320	5.8148	3.1623e-05	84.55	0.24632	0.0020771	2.3617	9.8319e-322	0.81702	5.5016e-11	1.3488e-321	45.375	53.84	0.0054464
2.5	371.34	14535	0.00025075	0.0003078	1.0449e-14	2.4915e-14	0.202	1.1345e-10	1121.7	21.943	1.2004	0.0036427	1.0179e-27	6.272e-27	0.0049653	586.06	78.821	0.0012982	373.25	0.0024462	0.51443	0.17104	0.036922	3.2821e-320	5.8148	3.1623e-05	83.616	0.24858	0.0020956	2.3832	1.0178e-321	0.81976	5.9105e-11	1.3982e-321	47.434	57.145	0.0056458
2.6	371.26	14499	0.00025105	0.00030822	2.9043e-15	6.8258e-15	0.20449	1.1485e-10	1104	21.926	1.2276	0.0037812	2.4316e-28	1.4984e-27	0.0048062	581.11	78.814	0.0012987	373.39	0.0025786	0.53723	0.17051	0.038135	3.2821e-320	5.8148	3.1623e-05	82.687	0.25076	0.0021133	2.4038	1.0622e-321	0.82265	6.3382e-11	1.4575e-321	49.508	60.47	0.005844
2.7	371.17	14462	0.00025135	0.00030859	8.0726e-16	1.87e-15	0.2069	1.1621e-10	1086.7	21.909	1.2538	0.00392	5.809e-29	3.5795e-28	0.0046564	576.13	78.808	0.0012992	373.54	0.0027131	0.56007	0.16998	0.039333	3.2821e-320	5.8149	3.1623e-05	81.765	0.25285	0.0021303	2.4237	1.1067e-321	0.82566	6.7856e-11	1.5118e-321	51.598	63.812	0.006041
2.8	371.07	14424	0.00025165	0.0003089	2.2438e-16	5.123e-16	0.20924	1.1753e-10	1069.6	21.893	1.279	0.004059	1.3877e-29	8.5512e-29	0.004508	571.14	78.802	0.0012997	373.68	0.0028499	0.58296	0.16946	0.040516	3.2821e-320	5.8149	3.1623e-05	80.85	0.25486	0.0021466	2.4427	1.1512e-321	0.82878	7.2534e-11	1.5761e-321	53.703	67.168	0.0062368
2.9	370.97	14386	0.00025193	0.00030916	6.2368e-17	1.4035e-16	0.21152	1.1881e-10	1052.8	21.876	1.3032	0.0041981	3.3152e-30	2.0428e-29	0.004373	566.13	78.795	0.0013002	373.82	0.002989	0.60589	0.16893	0.041685	3.2821e-320	5.8149	3.1623e-05	79.941	0.25679	0.0021623	2.461	1.1907e-321	0.83199	7.7426e-11	1.6354e-321	55.823	70.537	0.0064315
3	370.87	14348	0.00025221	0.00030937	1.7335e-17	3.845e-17	0.21373	1.2005e-10	1036.2	21.859	1.3266	0.0043375	7.9199e-31	4.8802e-30	0.0042629	561.12	78.789	0.0013007	373.97	0.0031304	0.62888	0.16841	0.04284	3.2821e-320	5.8149	3.1623e-05	79.038	0.25865	0.0021773	2.4786	1.2253e-321	0.83528	8.2539e-11	1.6946e-321	57.959	73.915	0.0066252
3.1	370.75	14309	0.00025248	0.00030954	4.8185e-18	1.0534e-17	0.21587	1.2126e-10	1019.9	21.842	1.3492	0.0044771	1.892e-31	1.1659e-30	0.0041771	556.11	78.782	0.0013012	374.11	0.0032742	0.65193	0.16788	0.043981	3.2821e-320	5.8149	3.1623e-05	78.141	0.26044	0.0021916	2.4956	1.2648e-321	0.83863	8.7882e-11	1.749e-321	60.109	77.299	0.0068178
3.2	370.63	14269	0.00025275	0.00030965	1.3393e-18	2.8858e-18	0.21795	1.2243e-10	1003.7	21.826	1.371	0.0046168	4.5199e-32	2.7852e-31	0.0041099	551.09	78.775	0.0013017	374.25	0.0034206	0.67503	0.16735	0.045108	3.2821e-320	5.8149	3.1623e-05	77.251	0.26215	0.0022054	2.5118	1.3043e-321	0.84203	9.3464e-11	1.8083e-321	62.274	80.687	0.0070094
3.3	370.51	14229	0.00025301	0.00030972	3.7227e-19	7.9059e-19	0.21997	1.2356e-10	987.86	21.809	1.392	0.0047568	1.0798e-32	6.6536e-32	0.0040552	546.08	78.769	0.0013022	374.39	0.0035694	0.6982	0.16682	0.046222	3.2821e-320	5.8149	3.1623e-05	76.367	0.26381	0.0022186	2.5275	1.3439e-321	0.84545	9.9294e-11	1.8626e-321	64.453	84.079	0.0072
3.4	370.38	14189	0.00025326	0.00030975	1.0347e-19	2.1659e-19	0.22194	1.2467e-10	972.2	21.793	1.4122	0.004897	2.5795e-33	1.5895e-32	0.0040088	541.07	78.762	0.0013027	374.54	0.0037207	0.72142	0.16629	0.047323	3.2821e-320	5.8149	3.1623e-05	75.49	0.2654	0.0022313	2.5425	1.3883e-321	0.84888	1.0538e-10	1.9269e-321	66.647	87.476	0.0073896
3.5	370.25	14149	0.00025351	0.00030973	2.8761e-20	5.9336e-20	0.22384	1.2574e-10	956.75	21.776	1.4316	0.0050374	6.1624e-34	3.7972e-33	0.0039678	536.08	78.755	0.0013032	374.68	0.0038747	0.74472	0.16576	0.048411	3.2821e-320	5.8149	3.1623e-05	74.619	0.26692	0.0022435	2.557	1.4278e-321	0.85232	1.1173e-10	1.9861e-321	68.854	90.875	0.0075783
3.6	370.11	14107	0.00025376	0.00030968	7.9943e-21	1.6256e-20	0.22569	1.2678e-10	941.51	21.759	1.4504	0.005178	1.4722e-34	9.0714e-34	0.0039304	531.09	78.748	0.0013037	374.82	0.0040313	0.76808	0.16523	0.049487	3.2821e-320	5.8149	3.1623e-05	73.755	0.2684	0.0022551	2.5709	1.4674e-321	0.85574	1.1835e-10	2.0454e-321	71.075	94.276	0.0077661
3.7	369.97	14066	0.000254	0.00030959	2.2221e-21	4.4534e-21	0.22748	1.2779e-10	926.49	21.743	1.4684	0.0053188	3.5169e-35	2.1671e-34	0.0038957	526.11	78.741	0.0013042	374.96	0.0041906	0.79151	0.1647	0.050551	3.2821e-320	5.8149	3.1623e-05	72.898	0.26981	0.0022663	2.5843	1.502e-321	0.85914	1.2526e-10	2.1047e-321	73.31	97.68	0.0079529
3.8	369.83	14024	0.00025423	0.00030947	6.1763e-22	1.2201e-21	0.22923	1.2877e-10	911.67	21.726	1.4857	0.0054598	8.4016e-36	5.1771e-35	0.0038629	521.14	78.733	0.0013047	375.1	0.0043526	0.81501	0.16417	0.051603	3.2821e-320	5.8149	3.1623e-05	72.048	0.27118	0.002277	2.5972	1.5415e-321	0.8625	1.3245e-10	2.164e-321	75.557	101.08	0.0081388
3.9	369.68	13982	0.00025446	0.00030931	1.7167e-22	3.3424e-22	0.23092	1.2972e-10	897.07	21.709	1.5024	0.005601	2.0071e-36	1.2368e-35	0.0038317	516.19	78.726	0.0013052	375.24	0.0045174	0.83859	0.16364	0.052642	3.2821e-320	5.8149	3.1623e-05	71.205	0.27249	0.0022873	2.6096	1.5761e-321	0.86583	1.3994e-10	2.2282e-321	77.817	104.49	0.0083238
4	369.53	13940	0.00025469	0.00030913	4.7717e-23	9.1569e-23	0.23256	1.3065e-10	882.67	21.693	1.5184	0.0057424	4.7949e-37	2.9546e-36	0.0038018	511.25	78.719	0.0013057	375.38	0.004685	0.86224	0.16311	0.053671	3.2821e-320	5.8149	3.1623e-05	70.368	0.27375	0.0022972	2.6216	1.6107e-321	0.8691	1.4775e-10	2.2875e-321	80.088	107.89	0.0085078
4.1	369.37	13898	0.00025492	0.00030892	1.3263e-23	2.5086e-23	0.23415	1.3154e-10	868.48	21.676	1.5338	0.005884	1.1455e-37	7.0583e-37	0.0037731	506.32	78.711	0.0013061	375.52	0.0048553	0.88596	0.16258	0.054687	3.2821e-320	5.8149	3.1623e-05	69.539	0.27496	0.0023066	2.6331	1.6452e-321	0.87232	1.5586e-10	2.3419e-321	82.372	111.3	0.008691
4.2	369.21	13855	0.00025514	0.0003087	3.6866e-24	6.8726e-24	0.2357	1.3241e-10	854.49	21.659	1.5486	0.0060258	2.7365e-38	1.6862e-37	0.0037455	501.42	78.704	0.0013066	375.65	0.0050286	0.90977	0.16205	0.055693	3.2821e-320	5.8149	3.1623e-05	68.717	0.27613	0.0023157	2.6441	1.6848e-321	0.87547	1.6431e-10	2.4012e-321	84.666	114.7	0.0088733
4.3	369.05	13812	0.00025536	0.00030845	1.0247e-24	1.8828e-24	0.2372	1.3326e-10	840.71	21.643	1.5627	0.0061678	6.5372e-39	4.0282e-38	0.0037189	496.53	78.696	0.0013071	375.79	0.0052047	0.93365	0.16151	0.056688	3.2821e-320	5.8149	3.1623e-05	67.903	0.27726	0.0023244	2.6548	1.7243e-321	0.87857	1.7308e-10	2.4506e-321	86.972	118.1	0.0090547
4.4	368.89	13770	0.00025559	0.00030818	2.8482e-25	5.1581e-25	0.23866	1.3408e-10	827.13	21.626	1.5763	0.00631	1.5617e-39	9.6232e-39	0.0036932	491.66	78.689	0.0013076	375.93	0.0053838	0.95761	0.16098	0.057672	3.2821e-320	5.8149	3.1623e-05	67.095	0.27834	0.0023327	2.665	1.7589e-321	0.8816	1.822e-10	2.5099e-321	89.287	121.5	0.0092353
4.5	368.72	13727	0.00025581	0.0003079	7.9168e-26	1.4131e-25	0.24008	1.3487e-10	813.75	21.609	1.5893	0.0064524	3.7308e-40	2.2989e-39	0.0036685	486.81	78.681	0.0013081	376.07	0.0055658	0.98165	0.16045	0.058645	3.2821e-320	5.8149	3.1623e-05	66.296	0.27938	0.0023407	2.6748	1.7935e-321	0.88455	1.9167e-10	2.5593e-321	91.612	124.9	0.009415
4.6	368.55	13684	0.00025603	0.0003076	2.2005e-26	3.8714e-26	0.24145	1.3565e-10	800.57	21.592	1.6017	0.006595	8.9127e-41	5.492e-40	0.0036447	481.98	78.673	0.0013085	376.21	0.0057507	1.0058	0.15992	0.059608	3.2821e-320	5.8149	3.1623e-05	65.504	0.28038	0.0023483	2.6843	1.833e-321	0.88744	2.015e-10	2.6087e-321	93.947	128.29	0.0095939
4.7	368.38	13641	0.00025625	0.0003073	6.1164e-27	1.0606e-26	0.24278	1.364e-10	787.58	21.575	1.6136	0.0067378	2.1292e-41	1.312e-40	0.0036219	477.17	78.666	0.001309	376.34	0.0059386	1.03	0.15939	0.060561	3.2821e-320	5.8149	3.1623e-05	64.719	0.28134	0.0023556	2.6933	1.8626e-321	0.89026	2.1169e-10	2.663e-321	96.29	131.68	0.0097719
4.8	368.2	13599	0.00025647	0.00030698	1.7001e-27	2.9056e-27	0.24407	1.3712e-10	774.8	21.559	1.625	0.0068808	5.0865e-42	3.1343e-41	0.0035999	472.38	78.658	0.0013095	376.48	0.0061296	1.0542	0.15886	0.061504	3.2821e-320	5.8149	3.1623e-05	63.943	0.28227	0.0023626	2.702	1.9071e-321	0.89301	2.2227e-10	2.7223e-321	98.641	135.07	0.009949
4.9	368.03	13556	0.00025669	0.00030666	4.7255e-28	7.9601e-28	0.24533	1.3783e-10	762.2	21.542	1.6358	0.007024	1.2151e-42	7.4877e-42	0.0035787	467.62	78.65	0.00131	376.61	0.0063236	1.0786	0.15833	0.062436	3.2821e-320	5.8149	3.1623e-05	63.174	0.28315	0.0023693	2.7104	1.9466e-321	0.89569	2.3322e-10	2.7766e-321	101	138.45	0.010125
5	367.85	13514	0.00025692	0.00030634	1.3135e-28	2.1807e-28	0.24654	1.3851e-10	749.79	21.525	1.6462	0.0071674	2.9029e-43	1.7888e-42	0.0035584	462.88	78.642	0.0013104	376.75	0.0065206	1.103	0.1578	0.063359	3.2821e-320	5.8149	3.1623e-05	62.412	0.284	0.0023756	2.7184	1.9861e-321	0.8983	2.4457e-10	2.8359e-321	103.37	141.82	0.010301
5.1	367.68	13472	0.00025714	0.00030602	3.6508e-29	5.9744e-29	0.24772	1.3918e-10	737.57	21.508	1.656	0.007311	6.9349e-44	4.2733e-43	0.003539	458.17	78.634	0.0013109	376.88	0.0067207	1.1276	0.15727	0.064272	3.2821e-320	5.8149	3.1623e-05	61.659	0.28482	0.0023816	2.7261	2.0207e-321	0.90084	2.5632e-10	2.8903e-321	105.74	145.19	0.010476
5.2	367.5	13430	0.00025737	0.00030569	1.0148e-29	1.6367e-29	0.24887	1.3982e-10	725.54	21.491	1.6654	0.0074548	1.6567e-44	1.0209e-43	0.0035204	453.48	78.626	0.0013114	377.02	0.0069238	1.1522	0.15674	0.065176	3.2821e-320	5.8149	3.1623e-05	60.914	0.2856	0.0023869	2.7335	2.0553e-321	0.90332	2.6848e-10	2.9397e-321	108.12	148.56	0.010649
5.3	367.32	13388	0.0002576	0.00030537	2.8206e-30	4.484e-30	0.24998	1.4045e-10	713.69	21.474	1.6743	0.0075988	3.9578e-45	2.4388e-44	0.0035025	448.82	78.618	0.0013118	377.15	0.0071301	1.1768	0.15621	0.066071	3.2821e-320	5.8149	3.1623e-05	60.176	0.28635	0.0023909	2.7406	2.0948e-321	0.90573	2.8106e-10	2.994e-321	110.51	151.92	0.010823
5.4	367.13	13347	0.00025783	0.00030505	7.84e-31	1.2284e-30	0.25106	1.4105e-10	702.02	21.457	1.6827	0.007743	9.4549e-46	5.8261e-45	0.0034854	444.18	78.61	0.0013123	377.29	0.0073395	1.2016	0.15569	0.066956	3.2821e-320	5.8149	3.1623e-05	59.447	0.28707	0.002394	2.7473	2.1344e-321	0.90808	2.9406e-10	3.0533e-321	112.9	155.27	0.010995
5.5	366.95	13306	0.00025807	0.00030474	2.1792e-31	3.3654e-31	0.2521	1.4164e-10	690.53	21.44	1.6907	0.0078874	2.2587e-46	1.3918e-45	0.0034691	439.57	78.601	0.0013128	377.42	0.0075519	1.2264	0.15516	0.067832	3.2821e-320	5.8149	3.1623e-05	58.725	0.28776	0.0023967	2.7538	2.164e-321	0.91037	3.0749e-10	3.1077e-321	115.29	158.61	0.011166
5.6	366.77	13265	0.00025831	0.00030443	6.0571e-32	9.2198e-32	0.25312	1.4221e-10	679.22	21.423	1.6983	0.008032	5.396e-47	3.325e-46	0.0034534	434.98	78.593	0.0013132	377.55	0.0077675	1.2514	0.15464	0.068699	3.2821e-320	5.8149	3.1623e-05	58.012	0.28842	0.0023993	2.76	2.2035e-321	0.91261	3.2137e-10	3.1719e-321	117.68	161.95	0.011337
5.7	366.58	13225	0.00025855	0.00030414	1.6836e-32	2.5258e-32	0.2541	1.4277e-10	668.08	21.405	1.7055	0.0081768	1.2891e-47	7.9432e-47	0.0034385	430.43	78.585	0.0013137	377.69	0.0079862	1.2764	0.15411	0.069557	3.2821e-320	5.8149	3.1623e-05	57.306	0.28904	0.0024017	2.7659	2.2381e-321	0.91479	3.3569e-10	3.2262e-321	120.07	165.29	0.011507
5.8	366.4	13185	0.0002588	0.00030385	4.6796e-33	6.9198e-33	0.25506	1.433e-10	657.11	21.388	1.7123	0.0083218	3.0795e-48	1.8976e-47	0.0034242	425.9	78.576	0.0013141	377.82	0.0082081	1.3014	0.15359	0.070407	3.2821e-320	5.8149	3.1623e-05	56.609	0.28965	0.002404	2.7716	2.2776e-321	0.91691	3.5047e-10	3.2806e-321	122.46	168.61	0.011676
5.9	366.21	13146	0.00025905	0.00030358	1.3007e-33	1.8957e-33	0.25598	1.4382e-10	646.31	21.371	1.7187	0.008467	7.3568e-49	4.5332e-48	0.0034106	421.4	78.568	0.0013146	377.95	0.0084331	1.3266	0.15307	0.071248	3.2821e-320	5.8149	3.1623e-05	55.919	0.29022	0.0024063	2.777	2.3122e-321	0.91899	3.6571e-10	3.3399e-321	124.84	171.93	0.011844
6	366.02	13107	0.00025931	0.00030331	3.6154e-34	5.1935e-34	0.25688	1.4433e-10	635.67	21.354	1.7248	0.0086123	1.7575e-49	1.083e-48	0.0033976	416.93	78.56	0.0013151	378.08	0.0086612	1.3518	0.15255	0.07208	3.2821e-320	5.8149	3.1623e-05	55.237	0.29077	0.0024084	2.7821	2.3419e-321	0.92102	3.8142e-10	3.3942e-321	127.21	175.23	0.012012
6.1	365.84	13068	0.00025957	0.00030307	1.0049e-34	1.4228e-34	0.25775	1.4482e-10	625.19	21.336	1.7306	0.0087579	4.1986e-50	2.5871e-49	0.0033852	412.49	78.551	0.0013155	378.21	0.0088925	1.3771	0.15202	0.072904	3.2821e-320	5.8149	3.1623e-05	54.563	0.29129	0.0024104	2.7871	2.3765e-321	0.923	3.9761e-10	3.4436e-321	129.57	178.53	0.012179
6.2	365.65	13030	0.00025983	0.00030283	2.7932e-35	3.8979e-35	0.25859	1.4529e-10	614.88	21.319	1.736	0.0089036	1.003e-50	6.1805e-50	0.0033733	408.08	78.542	0.001316	378.34	0.0091269	1.4025	0.15151	0.07372	3.2821e-320	5.8149	3.1623e-05	53.897	0.2918	0.0024124	2.7918	2.4061e-321	0.92494	4.1428e-10	3.498e-321	131.92	181.83	0.012345
6.3	365.46	12992	0.0002601	0.00030261	7.7639e-36	1.0679e-35	0.25941	1.4575e-10	604.72	21.302	1.741	0.0090496	2.3961e-51	1.4765e-50	0.003362	403.7	78.534	0.0013164	378.47	0.0093645	1.4279	0.15099	0.074527	3.2821e-320	5.8149	3.1623e-05	53.238	0.29227	0.0024143	2.7963	2.4407e-321	0.92683	4.3144e-10	3.5425e-321	134.25	185.11	0.01251
